docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
mdp.39015060005744_1,mdp.39015060005744,54506,sf_oclc,"King, Stephen,",1947-,New York|Viking|2003.,2003,2003,,Roland (Fictitious character : King)|Fiction,Fiction|Fantasy fiction,The drawing of the three,2003,0.8541857272942539,1
mdp.39015060836189_0,mdp.39015060836189,47231,sf_loc,,,"San Francisco, Calif.|Chronicle Books|c2005.",2005,2005,,"Human-alien encounters|Fiction|Science fiction, American",Short stories,"The campfire collection : | thrilling, chilling tales of alien encounters",2005,0.8531009436723839,1
mdp.39015066897003_1,mdp.39015066897003,52994,sf_loc,"Reynolds, Alastair,",1966-,London|Gollancz|2006.,2006,2006,,"Fiction|Technology and civilization|Science fiction, English",Fiction,Galactic North,2006,0.9683771983787587,1
mdp.39015064795126_2,mdp.39015064795126,52475,sf_loc,,,"New York, N.Y., U.S.A.|ROC|2000-",0,2000,v.1,"Horror tales|Fiction|20th century|Horror tales, American|Science fiction, American",Short stories|Horror fiction,The best of Cemetery dance,2000,0.8339156371706266,1
mdp.39015070756146_1,mdp.39015070756146,35693,sf_loc,"Aldiss, Brian Wilson,",1925-,London|Duckworth|2007.,2007,2007,,Imprisonment|Fiction|Religious aspects|Authorship|Torture|Islam|Science fiction,Novel|Science fiction,Harm,2007,0.7465706126294012,1
mdp.39015054285773_2,mdp.39015054285773,100131,sf_oclc,"Robinson, Kim Stanley.",,New York|Bantam Books|c2002.,2002,2002,,Fiction|Black Death,NotFiction,The years of rice and salt,2002,0.6538744426259662,1
mdp.39015049524674_1,mdp.39015049524674,51499,sf_oclc,"McCarthy, Wil.",,New York|Del Rey|2000.,2000,2000,,,Fiction,The collapsium,2000,0.9966870612280712,1
mdp.39015080836201_0,mdp.39015080836201,69108,sf_loc,"Reynolds, Alastair,",1966-,London|Gollancz|2009.,2009,2009,,"Science fiction, English",Short stories,Zima blue and other stories,2009,0.9378849239221921,1
mdp.39015080836201_2,mdp.39015080836201,68333,sf_loc,"Reynolds, Alastair,",1966-,London|Gollancz|2009.,2009,2009,,"Science fiction, English",Short stories,Zima blue and other stories,2009,0.9705257287516966,1
mdp.39015069109224_0,mdp.39015069109224,53608,sf_loc,,,"New York, N.Y., U.S.A.|ROC|2000-",0,2000,v.2,"Horror tales|Fiction|20th century|Horror tales, American|Science fiction, American",Short stories|Horror fiction,The best of Cemetery dance,2000,0.5001818189331203,1
mdp.39015081739032_0,mdp.39015081739032,80084,fantasy_loc|sf_loc,,,"New York|Ibooks|Berkeley, CA|Distributed by Publishers Group West|2006",2006,2006,,"Fiction|Fantasy fiction, American|Science fiction, American|Anthropomorphism",Bibliographies|Short stories,Furry : | the best anthropomorphic fiction ever,2006,0.9001013340956258,1
mdp.39015070114023,mdp.39015070114023,55913,sf_loc,"Datta, Sukanya,",1961-,New Delhi|National Book Trust|2006.,2006,2006,,"Science fiction, Indic (English)",Fiction,Once upon a blue moon : | science fiction stories,2006,0.22578473153988016,1
mdp.39015066843502_0,mdp.39015066843502,48513,sf_oclc,"Robb, J. D.,",1950-,New York|G.P. Putnam's Sons|c2007.,2007,2007,,"Fiction|New York|Teachers|New York (State)|Police|Dallas, Eve (Fictitious character)",Fiction|Mystery fiction,Innocent in death,2007,0.061915423227066904,1
mdp.39015048515046_0,mdp.39015048515046,48178,sf_loc,,,New York|Harcourt|c2000.,2000,2000,,"Science fiction, English|Fiction|Science fiction, American|Space colonies",Bibliographies|Short stories,Skylife : | space habitats in story and science,2000,0.9718489972276707,1
mdp.49015002934611_2,mdp.49015002934611,65494,sf_loc,"Bond, Nelson Slade,",1908-,"Sauk City, Wis.|Arkham House Publishers|2002.",2002,2002,,"Science fiction, American",Fiction,The far side of nowhere,2002,0.8598972567096763,1
mdp.39015081739032_1,mdp.39015081739032,84368,fantasy_loc|sf_loc,,,"New York|Ibooks|Berkeley, CA|Distributed by Publishers Group West|2006",2006,2006,,"Fiction|Fantasy fiction, American|Science fiction, American|Anthropomorphism",Bibliographies|Short stories,Furry : | the best anthropomorphic fiction ever,2006,0.6941772254511976,1
mdp.39015062850154_1,mdp.39015062850154,54078,fantasy_loc|sf_loc,"Matheson, Richard,",1926-,"Colorado Springs, CO|Edge Books|c2003-",0,2003,v.1,"Fantasy fiction, American|Science fiction, American",Short stories,Collected stories,2003,0.9661078247327123,1
mdp.39015056817003_2,mdp.39015056817003,64353,sf_oclc,"Morgan, Richard K.,",1965-,New York|Del Rey|2003.,2003,2003,,,Fiction,Altered carbon,2003,0.8880396918581158,1
mdp.39015064900908_1,mdp.39015064900908,58658,sf_loc,,,"Baltimore, Md.|Cemetery Dance|2006.",2006,2006,,Fantasy|Horror tales|Science fiction,Fiction,Poe's lighthouse : | all new collaborations with Edgar Allan Poe,2006,0.8062372108368574,1
mdp.39015064900908_0,mdp.39015064900908,57975,sf_loc,,,"Baltimore, Md.|Cemetery Dance|2006.",2006,2006,,Fantasy|Horror tales|Science fiction,Fiction,Poe's lighthouse : | all new collaborations with Edgar Allan Poe,2006,0.9228047320434188,1
mdp.39015059975782_1,mdp.39015059975782,69055,sf_oclc,"King, Stephen,",1947-,New York|Viking|2003.,2003,2003,,Fiction|Roland (Fictitious character : King),Fiction,The waste lands,2003,0.9314580325750352,1
mdp.39015070756401,mdp.39015070756401,47342,sf_loc,"Bradbury, Ray,",1920-,New York|Morrow|c2007,2007,2007,,"Fantasy fiction, American|Science fiction, American",Fiction,Now and forever : | Somewhere a band is playing and Leviathan 99,2007,0.7190648982270974,1
mdp.39015060064964_1,mdp.39015060064964,62674,sf_loc,"Roberts, Adam (Adam Charles)",,San Francisco|Night Shade Books|c2004.,2004,2004,,"Science fiction, English",Fiction,Swiftly : | stories that never were and might not be,2004,0.8342042671868489,1
mdp.39015066843502_1,mdp.39015066843502,49292,sf_oclc,"Robb, J. D.,",1950-,New York|G.P. Putnam's Sons|c2007.,2007,2007,,"Fiction|New York|Teachers|New York (State)|Police|Dallas, Eve (Fictitious character)",Fiction|Mystery fiction,Innocent in death,2007,0.43441676407295277,1
mdp.39015069109224_1,mdp.39015069109224,57357,sf_loc,,,"New York, N.Y., U.S.A.|ROC|2000-",0,2000,v.2,"Horror tales|Fiction|20th century|Horror tales, American|Science fiction, American",Short stories|Horror fiction,The best of Cemetery dance,2000,0.6133687854500229,1
mdp.39015084105009_2,mdp.39015084105009,50375,sf_loc,,,Nottingham|Solaris|2008.,2008,2008,,"Science fiction, American",Fiction,Sideways in crime : | an alternate mystery anthology,2008,0.919207249535712,1
uc1.32106019397071_0,uc1.32106019397071,38889,sf_loc,,,Vancouver|Arsenal Pulp Press|c2006,2006,2006,,Short stories|Science fiction|Gays' writings|Fiction|Homosexuality|21st century|Literary collections,Short stories,The future is queer,2006,0.7460703465368823,1
mdp.39015062850154_0,mdp.39015062850154,47904,fantasy_loc|sf_loc,"Matheson, Richard,",1926-,"Colorado Springs, CO|Edge Books|c2003-",0,2003,v.1,"Fantasy fiction, American|Science fiction, American",Short stories,Collected stories,2003,0.9545283673405311,1
mdp.39015048515046_2,mdp.39015048515046,49733,sf_loc,,,New York|Harcourt|c2000.,2000,2000,,"Science fiction, English|Fiction|Science fiction, American|Space colonies",Bibliographies|Short stories,Skylife : | space habitats in story and science,2000,0.9984826701470381,1
mdp.39015060005744_0,mdp.39015060005744,52902,sf_oclc,"King, Stephen,",1947-,New York|Viking|2003.,2003,2003,,Roland (Fictitious character : King)|Fiction,Fiction|Fantasy fiction,The drawing of the three,2003,0.9448115784333754,1
mdp.39015062850154_2,mdp.39015062850154,51960,fantasy_loc|sf_loc,"Matheson, Richard,",1926-,"Colorado Springs, CO|Edge Books|c2003-",0,2003,v.1,"Fantasy fiction, American|Science fiction, American",Short stories,Collected stories,2003,0.7566056904817184,1
mdp.39015070756146_0,mdp.39015070756146,36797,sf_loc,"Aldiss, Brian Wilson,",1925-,London|Duckworth|2007.,2007,2007,,Imprisonment|Fiction|Religious aspects|Authorship|Torture|Islam|Science fiction,Novel|Science fiction,Harm,2007,0.8331006116387495,1
mdp.39015064795126_1,mdp.39015064795126,54032,sf_loc,,,"New York, N.Y., U.S.A.|ROC|2000-",0,2000,v.1,"Horror tales|Fiction|20th century|Horror tales, American|Science fiction, American",Short stories|Horror fiction,The best of Cemetery dance,2000,0.8126333590923353,1
mdp.39015058070189_1,mdp.39015058070189,40087,sf_loc,"Olson, Toby.",,Normal [Ill.|FC2|2003.,2003,2003,,Fiction|Novelists|Authorship|Science fiction,Novel|Mystery fiction|Psychological fiction,The blond box,2003,0.6051268119210758,1
mdp.39015050470460_0,mdp.39015050470460,98496,sf_oclc,"Turtledove, Harry.",,New York|Ballantine Pub. Group|c2001.,2001,2001,,"Fiction|World War, 1939-1945",Fiction|Science fiction|Alternative histories,Colonization--aftershocks,2001,0.9300285954218204,1
mdp.39015055177516_1,mdp.39015055177516,56289,sf_oclc,"Salvatore, R. A.,",1959-,New York|Del Rey|2002.,2002,2002,,,Fiction,Star Wars episode II. | $c: R. A. Salvatore ; based on the story by George Lucas ; and the screenplay by George Lucas and Jonathan Hales. | $p: Attack of the clones /,2002,0.9423604876587541,1
mdp.39015084105009_0,mdp.39015084105009,49745,sf_loc,,,Nottingham|Solaris|2008.,2008,2008,,"Science fiction, American",Fiction,Sideways in crime : | an alternate mystery anthology,2008,0.5060424554727323,1
pst.000066629801_1,pst.000066629801,54488,fantasy_loc|sf_oclc,"Brooks, Terry.",,"New York|Ballentine Books|2006, c2005.",2005,2005,,Shannara (Imaginary place)|Magic|Fantasy|Fiction,Novel,Straken,2005,0.9841526910171852,1
mdp.39015049524674_2,mdp.39015049524674,47588,sf_oclc,"McCarthy, Wil.",,New York|Del Rey|2000.,2000,2000,,,Fiction,The collapsium,2000,0.9976154680192928,1
mdp.39015060064964_0,mdp.39015060064964,61605,sf_loc,"Roberts, Adam (Adam Charles)",,San Francisco|Night Shade Books|c2004.,2004,2004,,"Science fiction, English",Fiction,Swiftly : | stories that never were and might not be,2004,0.8783443567330611,1
mdp.39015053784230_0,mdp.39015053784230,67677,sf_loc,"Cherryh, C. J.",,"New York, N.Y.|DAW Books|c2001.",2001,2001,,Science fiction,NotFiction,Defender,2001,0.8636477607860117,1
mdp.39015056817003_0,mdp.39015056817003,65044,sf_oclc,"Morgan, Richard K.,",1965-,New York|Del Rey|2003.,2003,2003,,,Fiction,Altered carbon,2003,0.8737580907078302,1
mdp.39015060887596_1,mdp.39015060887596,66271,sf_loc,,,"Amherst, NY|Pyr|2005.",2005,2005,,"Persecution|Fiction|Superstition|Science fiction, American|Scientists",UnknownGenre,Galileo's children : | tales of science vs. superstition,2005,0.8229417892311862,1
mdp.39015049615100_2,mdp.39015049615100,50737,sf_loc,,,"Portland, Ore.|Bizarro Books|c2006.",2006,2006,,"20th century|Short stories, American|21st century|Surrealism (Literature)|Horror tales, American|Underground press publications|Science fiction, American|American fiction|Fantasy fiction, American",Short stories|ContainsBiogMaterial,The bizarro starter kit : | an introduction to the Bizarro genre.,2006,0.7771571041758227,1
mdp.49015002934611_0,mdp.49015002934611,61058,sf_loc,"Bond, Nelson Slade,",1908-,"Sauk City, Wis.|Arkham House Publishers|2002.",2002,2002,,"Science fiction, American",Fiction,The far side of nowhere,2002,0.9161802940847901,1
mdp.39015060887596_0,mdp.39015060887596,66392,sf_loc,,,"Amherst, NY|Pyr|2005.",2005,2005,,"Persecution|Fiction|Superstition|Science fiction, American|Scientists",UnknownGenre,Galileo's children : | tales of science vs. superstition,2005,0.9316273931417953,1
mdp.39015055177516_0,mdp.39015055177516,56862,sf_oclc,"Salvatore, R. A.,",1959-,New York|Del Rey|2002.,2002,2002,,,Fiction,Star Wars episode II. | $c: R. A. Salvatore ; based on the story by George Lucas ; and the screenplay by George Lucas and Jonathan Hales. | $p: Attack of the clones /,2002,0.9635559961722683,1
mdp.39015066897003_0,mdp.39015066897003,50731,sf_loc,"Reynolds, Alastair,",1966-,London|Gollancz|2006.,2006,2006,,"Fiction|Technology and civilization|Science fiction, English",Fiction,Galactic North,2006,0.9930107394924089,1
mdp.49015002768704_0,mdp.49015002768704,61315,sf_loc,"Barrett, Neal.",,"Urbana, IL|Golden Gryphon Press|2000.",2000,2000,,"Science fiction, American",Fiction,Perpetuity blues and other stories,2000,0.5017987046722779,1
mdp.39015080843892_0,mdp.39015080843892,59294,sf_loc,,,Nottingham|Solaris|2009.,2009,2009,,"Science fiction, American|Science fiction, English",Short stories,The Solaris book of new science fiction. | $c: edited by George Mann. | $n: Vol. 3 /,2009,0.9526257654302357,1
mdp.39015054285773_0,mdp.39015054285773,95576,sf_oclc,"Robinson, Kim Stanley.",,New York|Bantam Books|c2002.,2002,2002,,Fiction|Black Death,NotFiction,The years of rice and salt,2002,0.531384318080311,1
mdp.39015066843502_2,mdp.39015066843502,47919,sf_oclc,"Robb, J. D.,",1950-,New York|G.P. Putnam's Sons|c2007.,2007,2007,,"Fiction|New York|Teachers|New York (State)|Police|Dallas, Eve (Fictitious character)",Fiction|Mystery fiction,Innocent in death,2007,0.12077698770615736,1
mdp.39015059975782_2,mdp.39015059975782,75759,sf_oclc,"King, Stephen,",1947-,New York|Viking|2003.,2003,2003,,Fiction|Roland (Fictitious character : King),Fiction,The waste lands,2003,0.9861567805404504,1
uc1.32106019397071_1,uc1.32106019397071,36557,sf_loc,,,Vancouver|Arsenal Pulp Press|c2006,2006,2006,,Short stories|Science fiction|Gays' writings|Fiction|Homosexuality|21st century|Literary collections,Short stories,The future is queer,2006,0.6579743911205356,1
mdp.39015050134215_1,mdp.39015050134215,65653,sf_loc,"Clarke, Arthur C. (Arthur Charles),",1917-2008,London|Voyager an imprint of Harper Collins|c2000.,2000,2000,,"Science fiction, English",NotFiction,The light of other days,2000,0.9965998019720592,1
mdp.39015049544417_0,mdp.39015049544417,44303,sf_oclc,"Carr, Caleb,",1955-,New York|Random House|c2000.,2000,2000,,Fiction|Twenty-first century|Assassination|Presidents|Psychology teachers,Fiction,Killing time : | a novel of the future,2000,0.92391324060355,1
