docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
pst.000021120350_1,pst.000021120350,43051,sf_oclc,"Knight, Damon",1922-2002,Los Angeles|Pinnacle Books|c1971.,0,1971,,,NotFiction,First contact,1971,0.9999987031762594,1
mdp.39015047655975_0,mdp.39015047655975,48063,sf_oclc,"Gear, W. Michael",,New York|DAW Books|c1988.,1988,1988,,,Fiction,The warriors of Spider,1988,0.9969249362172121,1
pst.000044896492_1,pst.000044896492,35378,sf_oclc,"Wibberley, Leonard",1915-1983,"Mattituck, N.Y.|Amereon House|1979, c1955.",1979,1979,,Fiction|International relations,Fiction|Science fiction,The mouse that roared,1979,0.6507258012356139,1
uc1.b2849235_1,uc1.b2849235,47520,sf_loc,"Tenn, William",1920-,"New York|Walker|1969, c1968",1968,1968,,"Science fiction, American",Fiction,Of men and monsters | $c: [by] William Tenn.,1968,0.999957885750405,1
mdp.39015047655975_1,mdp.39015047655975,49492,sf_oclc,"Gear, W. Michael",,New York|DAW Books|c1988.,1988,1988,,,Fiction,The warriors of Spider,1988,0.9942195911268447,1
mdp.39015022220357_0,mdp.39015022220357,29052,sf_oclc,"Sturgeon, Theodore",,"Garden City, N.Y.|Doubleday|c1974.",1974,1974,,Fantasy fiction,Fiction,Case and the dreamer,1974,0.9934727242862907,1
mdp.49015000671074_1,mdp.49015000671074,36842,sf_oclc,"Cassutt, Michael",,"Garden City, N.Y.|Doubleday|1986.",1986,1986,,,Fiction,The star country,1986,0.9780111699101325,1
mdp.39015003922005_0,mdp.39015003922005,66504,sf_oclc,"Heinlein, Robert A. (Robert Anson)",1907-1988.,New York|Putnam|1961,1961,1961,,,Fiction,Stranger in a strange land.,1961,0.14550289210874456,1
mdp.39015014136595,mdp.39015014136595,52887,sf_oclc,"Pohl, Frederik",,New York [N.Y.|Ballentine Books|c1960.,1960,1960,,,Fiction,Drunkard's walk,1960,0.9823701076507676,1
osu.32435053363990_1,osu.32435053363990,35720,sf_oclc,"Leinster, Murray",1896-1975.,"New York, N.Y.|Berkley Pub. Corp.|1960.",1960,1960,,,Fiction,The aliens,1960,0.9999952560715809,1
mdp.39015050556565_3,mdp.39015050556565,82180,sf_oclc,"Hersey, John",1914-1993,New York|A. A. Knopf|1965.,1965,1965,,,Fiction,White lotus | $c: [by] John Hersey.,1965,0.8923438252049335,1
mdp.39015052467530_0,mdp.39015052467530,51467,fantasy_oclc|sf_loc,"Le Guin, Ursula K",1929-,New York|Walker|c1969.,1969,1969,,Science fiction,Fiction,The left hand of darkness,1969,0.8195217864657957,1
uc1.$b785374_1,uc1.$b785374,37324,sf_oclc,"Joseph, M. K",,London|Gollancz|1967.,1967,1967,,,NotFiction,The hole in the zero:,1967,0.9997430243100698,1
uc1.b4463156_1,uc1.b4463156,42863,sf_oclc|fantasy_oclc,"Knight, Damon",1922-2002,New York|Berkley Pub. : distributed by Putnam|c1980.,1980,1980,,,Fiction,The world and Thorinn,1980,0.9999999758504937,1
uc1.32106006848292,uc1.32106006848292,55463,sf_oclc,"Smith, Evelyn E",,"Garden City, N.Y.|Doubleday|1985.",1985,1985,,,Fiction,Copy shop,1985,0.48724062000653207,1
mdp.39015056875126_0,mdp.39015056875126,59365,sf_loc,"Randall, Marta",,New York|Timescape Books|Distributed by Simon and Schuster|c1983.,1983,1983,,Science fiction,Fiction,The sword of winter,1983,0.06010821637194129,1
