docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
mdp.39015039618577_2,mdp.39015039618577,76016,sf_loc,"Verne, Jules,",,New York;C. Scribner's sons;1918.,1918,1874,,,,The mysterious island,1874,0.9290772076896064,1
mdp.39015058086136_1,mdp.39015058086136,53128,sf_loc|sf_oclc,"Wells, H. G. (Herbert George),",1866-1946.,New York|Modern Library|2003.,2003,1899,,Fiction|Twenty-first century|Technological innovations|Time travel,Novel|Dystopias|Science fiction,When the sleeper wakes,1899,0.9893413996269281,1
dul1.ark+=13960=t3dz0xh78_0,dul1.ark+=13960=t3dz0xh78,48355,sf_oclc,"Greg, Percy,",,London;Tr?_bner;1880.,1880,1880,v.1,"Science fiction, English",,Across the zodiac,1880,0.9962384786227888,1
uc1.b4430988_1,uc1.b4430988,53509,sf_loc,"Mitchell, Edward Page,",1852-1927.,"Garden City, N.Y.|Doubleday|1973",1973,1884,,Science fiction,Fiction,The crystal man; | landmark science fiction. | $c: Collected and with a biographical perspective by Sam Moskowitz,1884,0.8189069114014166,1
mdp.39015008026612_0,mdp.39015008026612,30481,sf_oclc,"Verne, Jules,",1828-1905.,"Westport, Conn.|Associated Booksellers|1958",1958,1879,,,UnknownGenre,The Begum's fortune. | [Translated from the French. | $c: Edited by I.O. Evans],1879,0.2790671320434826,1
uiuo.ark+=13960=t03x8wg41_0,uiuo.ark+=13960=t03x8wg41,30753,sf_bailey|sf_oclc,"Russell, William Clark,",,"London;S. Low, Marston, Searle, & Rivington;1887.",1887,1887,v.1,,,The frozen pirate,1887,0.9813808587305853,1
mdp.39015028795642_1,mdp.39015028795642,72792,sf_oclc,"Verne, Jules,",1828-1905.,New York|Dover Publications|1960,1960,1877,,,UnknownGenre,Space novels: | To the sun? Off on a comet! | $c: Translated by Edward Roth.,1877,0.9337178769429179,1
mdp.39015019363590_1,mdp.39015019363590,43311,sf_oclc,"Beale, Charles Willing,",1845-1932.,New York|Arno Press|1975.,1975,1899,,,Fiction,The secret of the earth.,1899,0.9997142336287921,1
nyp.33433075827018_1,nyp.33433075827018,31211,sf_bailey|sf_oclc,"Flammarion, Camille,",,New York;Cosmopolitan Pub. Co.;c1894,1894,1894,,,,Omega: the last days of the world,1894,0.9998735740014427,1
mdp.39015011259754_1,mdp.39015011259754,78526,sf_loc,"Twain, Mark,",1835-1910.,"Hamden, Conn.|Archon Books|1984.",1984,1889,,"Science fiction, American",Fiction|Bibliographies,The science fiction of Mark Twain,1889,0.9418742796746734,1
mdp.39015019363590_0,mdp.39015019363590,43938,sf_oclc,"Beale, Charles Willing,",1845-1932.,New York|Arno Press|1975.,1975,1899,,,Fiction,The secret of the earth.,1899,0.9082398202826992,1
nyp.33433074818778_0,nyp.33433074818778,52170,sf_loc,"Cowan, Frank,",,"Greensburg, Pa.;Tribune Press;188-?",1880,1879,,"Science fiction, American",,Revi-Lona,1879,0.9246454723197005,1
