docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
inu.30000124502158_2,inu.30000124502158,57396,fantasy_loc,"Howard, Robert E. (Robert Ervin),",1906-1936.,"Nevada City, Calif.|Black Bart Books|2008.",2008,1934,,"Fantasy fiction, American",Fiction,"""--and their memory was a bitter tree-- "" : | Queen of the Black Coast and others",1934,0.9999008803454914,1
uc1.$b312871_0,uc1.$b312871,39703,fantasy_oclc,"Wright, S. Fowler (Sydney Fowler),",1874-1965.,"London|V. Gollancz, ltd.|1928.",1928,1928,,,Fiction,"The island of Captain Sparrow, | $c: by S. Fowler Wright.",1928,0.9998338790689945,1
mdp.39015031010799_1,mdp.39015031010799,60559,fantasy_oclc,"Stong, Phil,",1899-1957.,"Garden City, N.Y.|Garden City publishing co., inc.|1942",1942,1942,,"Short stories, American",UnknownGenre,"The other worlds; | 25 modern stories, of mystery and imagination, | $c: ed. with an introduction by Phil Ston.",1942,0.2732434395948685,1
mdp.39015061465624_0,mdp.39015061465624,84575,fantasy_loc|sf_oclc,,,New York|Gramercy Books|Distributed by Outlet Book Co.|1991.,1991,1946,,"Horror tales, American|Fantasy fiction, American",Short stories,Famous fantastic mysteries : | 30 great tales of fantasy and horror from the classic pulp magazines Famous fantastic mysteries & Fantastic novels,1946,0.9999855014701445,1
uc1.$b312871_1,uc1.$b312871,39653,fantasy_oclc,"Wright, S. Fowler (Sydney Fowler),",1874-1965.,"London|V. Gollancz, ltd.|1928.",1928,1928,,,Fiction,"The island of Captain Sparrow, | $c: by S. Fowler Wright.",1928,0.987617176877505,1
mdp.39015060661678_1,mdp.39015060661678,58567,fantasy_loc,"Howard, Robert E. (Robert Ervin),",1906-1936.,Lincoln|University of Nebraska Press|c2005.,2005,1935,,"Horror tales, American|Fantasy fiction, American",Fiction,The black stranger and other American tales,1935,0.9999875578584834,1
uc1.$b259681_2,uc1.$b259681,53738,fantasy_loc,"Collins, Vere H. (Vere Henry),",b. 1872.,London|Oxford University Press|1924.,1924,1924,,"Fantasy fiction, American|Fantasy fiction, English",NotFiction,Ghosts and marvels : | a selection of uncanny tales from Daniel Defoe to Algernon Blackwood,1924,0.9995146776668886,1
uc1.32106002021704_0,uc1.32106002021704,49648,fantasy_oclc,"Williams, Charles,",1886-1945.,London|Faber and Faber|1962.,1962,1930,,,NotFiction,War in heaven.,1930,0.2567329734531246,1
uc1.$b236196_0,uc1.$b236196,50609,fantasy_loc,"De la Mare, Walter,",1873-1956.,London|Selwyn & Blount|1923.,1923,1923,,"Fantasy fiction, English",Fiction,"The riddle, and other stories",1923,0.6629007719339228,1
uc2.ark+=13960=t10p0wz08_1,uc2.ark+=13960=t10p0wz08,62841,fantasy_oclc|sf_oclc,"Burroughs, Edgar Rice,",,New York;Grosset & Dunlap;1920,1920,1920,,,,Tarzan the untamed,1920,0.9999732274250659,1
uc1.b3865736_0,uc1.b3865736,43434,fantasy_oclc,"Williams, Charles,",1886-1945.,New York|Pellegrini & Cudahy|1950.,1950,1933,,,NotFiction,Shadows of ecstasy.,1933,0.6190491433236398,1
inu.30000124502158_0,inu.30000124502158,58219,fantasy_loc,"Howard, Robert E. (Robert Ervin),",1906-1936.,"Nevada City, Calif.|Black Bart Books|2008.",2008,1934,,"Fantasy fiction, American",Fiction,"""--and their memory was a bitter tree-- "" : | Queen of the Black Coast and others",1934,0.9999124470644578,1
uc1.$b114447_1,uc1.$b114447,73160,fantasy_oclc,"Stern, Philip Van Doren,",1900-1984.,New York|Doubleday|1947.,1947,1947,,Short stories,Short stories,Travelers in time : | strange tales of man's journeyings into the past and the future,1947,0.09555021469803605,1
uc1.$b106425_0,uc1.$b106425,47445,fantasy_oclc,"Bridge, Ann,",1889-1974.,New York|Macmillan Co.|1949 [c1948,1949,1949,,,NotFiction,"And then you came, | $c: by Ann Bridge [pseud.]",1949,0.13351211455550904,1
mdp.39015061465624_2,mdp.39015061465624,83388,fantasy_loc|sf_oclc,,,New York|Gramercy Books|Distributed by Outlet Book Co.|1991.,1991,1946,,"Horror tales, American|Fantasy fiction, American",Short stories,Famous fantastic mysteries : | 30 great tales of fantasy and horror from the classic pulp magazines Famous fantastic mysteries & Fantastic novels,1946,0.9977114294656069,1
uc1.$b56203_1,uc1.$b56203,73390,fantasy_oclc,"Peake, Mervyn Laurence,",1911-1968.,New York|Reynal & Hitchcock|c1946,1946,1946,,,NotFiction,"Titus Groan, | a gothic novel | $c: by Mervyn Peake.",1946,0.9904218284797747,1
mdp.39015030931284_0,mdp.39015030931284,52696,fantasy_oclc|sf_loc,"Derleth, August William,",1909-1971.,New York|Pellegrini & Cudahy|1949,1949,1949,,Science fiction,NotFiction,The other side of the moon. | [Stories],1949,0.9999994445842312,1
uc1.$b86033_0,uc1.$b86033,54030,fantasy_oclc|sf_oclc,"Bond, Nelson Slade,",1908-,New York|Coward-McCann|1946,1946,1946,,,NotFiction,Mr. Mergenthwirker's lobblies and other fantastic tales,1946,0.9596262631192412,1
mdp.39015076164287_2,mdp.39015076164287,51497,fantasy_loc,,,New York|Del Rey/Ballantine Books|c2008.,2008,1941,,"Lewis, C. S|Sources|Fantasy fiction, English|(Clive Staples)|1898-1963",NotFiction|Bibliographies,Tales before Narnia : | the roots of modern fantasy and science fiction,1941,0.9901053463936736,1
mdp.39015070528438,mdp.39015070528438,37962,fantasy_oclc,"Kreymborg, Alfred,",1883-1966.,New York|The Maccaulay company|c1927,1927,1927,,,Fiction,"Funnybone Alley, | $c: by Alfred Kreymborg, illustrated by Boris Artzybasheff.",1927,0.3610927811531271,1
uc1.b3324361,uc1.b3324361,57194,fantasy_oclc,"Housman, Laurence,",1865-1959.,"New York|Harcourt, Brace|192-?",1920,1920,,,Fiction,All-fellows and The cloak of friendship,1920,0.9980802949445869,1
mdp.39015031010799_0,mdp.39015031010799,59471,fantasy_oclc,"Stong, Phil,",1899-1957.,"Garden City, N.Y.|Garden City publishing co., inc.|1942",1942,1942,,"Short stories, American",UnknownGenre,"The other worlds; | 25 modern stories, of mystery and imagination, | $c: ed. with an introduction by Phil Ston.",1942,0.13685614976776664,1
mdp.39015060661678_0,mdp.39015060661678,58874,fantasy_loc,"Howard, Robert E. (Robert Ervin),",1906-1936.,Lincoln|University of Nebraska Press|c2005.,2005,1935,,"Horror tales, American|Fantasy fiction, American",Fiction,The black stranger and other American tales,1935,0.999821093065518,1
mdp.39015005265767_0,mdp.39015005265767,56150,fantasy_oclc,"Masefield, John,",1878-1967.,New York|Macmillan Co.|1935.,1935,1935,,,Fiction,"The box of delights, or, When the wolves were running",1935,0.8511768507334798,1
mdp.39015076164287_0,mdp.39015076164287,54673,fantasy_loc,,,New York|Del Rey/Ballantine Books|c2008.,2008,1941,,"Lewis, C. S|Sources|Fantasy fiction, English|(Clive Staples)|1898-1963",NotFiction|Bibliographies,Tales before Narnia : | the roots of modern fantasy and science fiction,1941,0.9998536574860699,1
uva.x030802527,uva.x030802527,27861,fantasy_oclc,"Cory, David Magie,",,New York;Harper & brothers;c1922,1922,1922,,Animals;Folklore,,Puss junior and Robinson Crusoe,1922,0.19670944643123706,1
mdp.39015008036983_1,mdp.39015008036983,37444,fantasy_oclc,"Hilton, James,",1900-1954.,New York|Morrow|c1936,1936,1933,,,UnknownGenre,Lost horizon.,1933,0.9030966982458193,1
mdp.39015002966581_0,mdp.39015002966581,60765,fantasy_oclc,"Blackwood, Algernon,",1869-1951.,London|New York|P. Nevill|1949,1949,1949,,,Fiction,Tales of the uncanny and supernatural.,1949,0.9999983796743115,1
mdp.39015002966581_2,mdp.39015002966581,59846,fantasy_oclc,"Blackwood, Algernon,",1869-1951.,London|New York|P. Nevill|1949,1949,1949,,,Fiction,Tales of the uncanny and supernatural.,1949,0.9999824387247137,1
mdp.39015031010799_2,mdp.39015031010799,57810,fantasy_oclc,"Stong, Phil,",1899-1957.,"Garden City, N.Y.|Garden City publishing co., inc.|1942",1942,1942,,"Short stories, American",UnknownGenre,"The other worlds; | 25 modern stories, of mystery and imagination, | $c: ed. with an introduction by Phil Ston.",1942,0.9964731782702079,1
mdp.39015008036983_0,mdp.39015008036983,37224,fantasy_oclc,"Hilton, James,",1900-1954.,New York|Morrow|c1936,1936,1933,,,UnknownGenre,Lost horizon.,1933,0.9227080877254137,1
uc1.$b604952_0,uc1.$b604952,32331,fantasy_oclc|sf_oclc,"Lewis, C. S. (Clive Staples),",1898-1963.,New York|Macmillan|1943.,1943,1938,,,NotFiction,Out of the silent planet.,1938,0.99999713553068,1
uc2.ark+=13960=t10p0wz08_0,uc2.ark+=13960=t10p0wz08,63003,fantasy_oclc|sf_oclc,"Burroughs, Edgar Rice,",,New York;Grosset & Dunlap;1920,1920,1920,,,,Tarzan the untamed,1920,0.9990991848413792,1
