docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
mdp.39015030718657_2,mdp.39015030718657,50398,sf_loc|fantasy_loc,"Sturgeon, Theodore",,New York|Funk & Wagnalls|1955.,1955,1955,,"Science fiction, American|Fantasy fiction, American",NotFiction,"A way home, stories of science fiction and fantasy | $c: [by] Theodore Sturgeon. Selected and with an introd. by Groff Conklin.",1955,0.9946912770877563,1
mdp.39015014137973_0,mdp.39015014137973,39378,sf_oclc,"Leiber, Fritz",1910-1992.,"London|New English Library|1966, c1950.",1968,1968,,,Fiction,"Gather, darkness!",1968,0.9999121833126635,1
uc1.32106009743425_1,uc1.32106009743425,40956,sf_loc,"Heinlein, Robert A. (Robert Anson)",1907-1988,"New York|Ballantine|1990, c1947",1949,1949,,Fiction|Mars (Planet)|Science fiction,Fiction,Red planet,1949,0.9912102684378227,1
uc1.b3347098_0,uc1.b3347098,46140,sf_oclc,"Shafer, Robert Jones",1915-,New York|Putnam|1954,1954,1954,,,NotFiction,The conquered place.,1954,0.022758785599750364,1
mdp.39015042474877_0,mdp.39015042474877,91002,sf_oclc,"Vance, Jack",1916-,"Garden City, NY|SFBC|1998.",1998,1966,,,Science fiction|Fiction,The complete dying earth,1966,0.9985099117621301,1
mdp.49015001037275_0,mdp.49015001037275,44612,sf_loc,"Asimov, Isaac",1920-1992.,"Garden City, N. Y.|Doubleday|c1952.",1952,1952,,Science fiction,Fiction,Foundation and empire,1952,0.9999459704955754,1
osu.32435053573192,osu.32435053573192,44615,sf_oclc,"Fischer, Leonard",,London|New York|New Stand Library|1950.,1950,1950,,,Fiction,Let out the beast,1950,0.7989252023203252,1
uc1.b3435509_1,uc1.b3435509,46806,sf_oclc,"Christopher, John",1922-,London|Eyre & Spottiswoode|1962.,1962,1962,,,Fiction,The world in winter,1962,0.9917372486209781,1
mdp.39015002288721_1,mdp.39015002288721,44973,sf_oclc,"Asimov, Isaac",1920-1992.,"Garden City, N. Y.|Doubleday|1951",1951,1951,,,Fiction,"The stars, like dust.",1951,0.999985610427077,1
pst.000026522340_0,pst.000026522340,46277,sf_oclc,"Van Vogt, A. E. (Alfred Elton)",1912-2000,"New York|Berkley Books|1982, c1948.",1948,1948,,,NotFiction|Science fiction,The players of Null-A,1948,0.999999409436568,1
mdp.39015014137973_1,mdp.39015014137973,38915,sf_oclc,"Leiber, Fritz",1910-1992.,"London|New English Library|1966, c1950.",1968,1968,,,Fiction,"Gather, darkness!",1968,0.9999918828725135,1
uc1.32106001693032_0,uc1.32106001693032,98427,sf_loc,,,New York|Simon & Schuster|c1952.,1952,1952,,Science fiction,NotFiction,"The Astounding science fiction anthology, | $c: selected and with an introduction by John W. Campbell, jr.",1952,0.9999880905891617,1
uc1.b3347098_1,uc1.b3347098,46839,sf_oclc,"Shafer, Robert Jones",1915-,New York|Putnam|1954,1954,1954,,,NotFiction,The conquered place.,1954,0.09619098654996458,1
mdp.39015029191478_2,mdp.39015029191478,98275,sf_loc,"Silverberg, Robert",,New York|Bantam Books|1992-,0,1957,v.1,"Science fiction, American",Bibliographies|Fiction,The collected stories of Robert Silverberg.,1957,0.9993723384898492,1
mdp.39015014165461_1,mdp.39015014165461,99153,sf_loc,,,New York|Crown Pub.|1948.,1948,1948,,"Science fiction, American",Fiction,A treasury of science fiction,1948,0.9992642891471226,1
mdp.39015064103032_1,mdp.39015064103032,30709,sf_loc,,,New York|Belmont|1964.,1964,1964,,"Horror tales, American|Science fiction, American",Short stories,Things,1964,0.9999977016454589,1
uc1.b3184273_0,uc1.b3184273,52996,sf_oclc,"Smith, E. E. (Edward Elmer)",1890-1965.,"Reading, Pennsylvania|Fantasy Press|1948",0,1948,,,UnknownGenre,Triplanetary : a tale of cosmic adventure,1948,0.9999940960512335,1
mdp.49015001393561_2,mdp.49015001393561,98962,sf_loc,"Silverberg, Robert",,New York|Bantam Books|1992-,0,1958,,"Science fiction, American",Fiction|Bibliographies,The collected stories of Robert Silverberg.,1958,0.9993702349277792,1
mdp.39015005749158_1,mdp.39015005749158,35866,sf_oclc,"Norton, Andre",,Cleveland|World Pub. Co.|1959,1959,1959,,,Fiction,"Galactic derelict, | $c: by Andre Norton.",1959,0.999996822150375,1
mdp.39015008161781,mdp.39015008161781,59940,sf_oclc,"Anderson, Poul",1926-2001.,New York|Ace Books|c1958,1958,1958,,,UnknownGenre,War of the wing-men.,1958,0.9986912377908366,1
uc1.b3545502_1,uc1.b3545502,68465,sf_loc|fantasy_loc,"Merril, Judith",1923-1997.,New York|Random House|1954,1954,1954,,Science fiction|Fantasy fiction,NotFiction,Beyond the barriers of space and time.,1954,0.9860838069999978,1
uc1.$b601378_1,uc1.$b601378,40034,sf_oclc,"Haines, William Wister",1908-1989.,"Boston|Little, Brown and company|1947.",1947,1947,,"Fiction|World War, 1939-1945",Fiction,"Command decision, | $c: by William Wister Haines ...",1947,0.9016908719111594,1
mdp.39015064103032_0,mdp.39015064103032,28814,sf_loc,,,New York|Belmont|1964.,1964,1964,,"Horror tales, American|Science fiction, American",Short stories,Things,1964,0.9999987433113909,1
mdp.39015002288721_0,mdp.39015002288721,42026,sf_oclc,"Asimov, Isaac",1920-1992.,"Garden City, N. Y.|Doubleday|1951",1951,1951,,,Fiction,"The stars, like dust.",1951,0.9999890241106572,1
mdp.39015056246211_1,mdp.39015056246211,35387,sf_loc,"Bester, Alfred",,New York|New American Library|c1958.,1958,1958,,"Science fiction, American",Short stories,Starburst,1958,0.9747412227597781,1
mdp.39015021919876_1,mdp.39015021919876,47447,sf_oclc,"Hartley, L. P. (Leslie Poles)",1895-1972.,London|H. Hamilton|1960,1960,1960,,,NotFiction,Facial justice.,1960,0.2657242468137297,1
osu.32435057544645_1,osu.32435057544645,33521,sf_loc,"Sutton, Jeff",,New York|Ace Books|1958.,1958,1958,,Science fiction,Science fiction|NotFiction,First on the moon,1958,0.9996481327645299,1
mdp.39015014136587_1,mdp.39015014136587,33197,sf_oclc,"Pohl, Frederik",,"New York, N.Y.|Ballantine Books|1971, c1956|(1st printing, April, 1971)",1956,1956,,,Fiction,Undersea fleet,1956,0.9999876464182335,1
mdp.39015008724802_1,mdp.39015008724802,63233,sf_loc,"Merril, Judith",1923-1997.,New York|Delacorte Press|1967,1967,1967,,Science fiction,Fiction,SF; the best of the best.,1967,0.9985766935835626,1
