docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
uc1.$b102273_0,uc1.$b102273,56031,sf_oclc,"Gellhorn, Martha",1908-1998.,New York|C. Scribner's Sons|1944.,1944,1944,,,NotFiction,Liana,1944,0.0054620388682604,1
inu.30000061597831_2,inu.30000061597831,50405,sf_loc,"Bradbury, Ray",1920-,New York|Doubleday|1959.,1959,1959,,"Science fiction, American",Fiction,Twice twenty-two,1959,0.2780842662451641,1
mdp.39015061465624_0,mdp.39015061465624,84575,sf_oclc|fantasy_loc,,,New York|Gramercy Books|Distributed by Outlet Book Co.|1991.,1991,1946,,"Horror tales, American|Fantasy fiction, American",Short stories,Famous fantastic mysteries : | 30 great tales of fantasy and horror from the classic pulp magazines Famous fantastic mysteries & Fantastic novels,1946,0.7210596052360195,1
mdp.49015001323824_3,mdp.49015001323824,78314,sf_loc,"Asimov, Isaac",1920-1992.,New York|Doubleday|c1990-<c1992 >,0,1950,v.1,"Science fiction, American",Fiction,The complete stories of Asimov,1950,0.9534826080429751,1
pst.000021946516_2,pst.000021946516,60079,sf_loc,"Dick, Philip K",,"New York, N.Y.|Carol Publishing Group|1990, c1987.",1987,1966,v.2,"Science fiction, American",NotFiction,We can remember it for you wholesale,1966,0.9919018516819089,1
uc1.$b799823_1,uc1.$b799823,30626,sf_loc,"Hough, Donald",1895-,"New York|Duell, Sloan and Pearce|1946",1946,1946,,"Science fiction, American",Fiction,The camelephamoose | $c: [by] Donald Hough.,1946,0.8419728718955608,1
mdp.39015014137635,mdp.39015014137635,49084,sf_oclc,"Reynolds, Mack",,New York|Pyramid Books|1963.,1963,1963,,,Fiction,The earth war,1963,0.9408975696157185,1
uc1.32106002091640_1,uc1.32106002091640,42156,sf_loc,"Bradbury, Ray",1920-,"Garden City, N.Y.|Doubleday|1953.",1953,1953,,"Science fiction, American",NotFiction,The golden apples of the sun. | $c: Drawings by Joe Mugnaini.,1953,0.5934400733982207,1
uc1.b4562654_1,uc1.b4562654,118381,sf_loc,"Healy, Raymond J",,New York|Random house|1946,1946,1946,,Science fiction,NotFiction,"Adventures in time and space, | an anthology of modern science-fiction stories, | $c: edited by Raymond J. Healy and J. Francis McComas.",1946,0.996694516337179,1
uc1.b3435509_1,uc1.b3435509,46806,sf_oclc,"Christopher, John",1922-,London|Eyre & Spottiswoode|1962.,1962,1962,,,Fiction,The world in winter,1962,0.7700708131966799,1
mdp.49015001323824_2,mdp.49015001323824,84960,sf_loc,"Asimov, Isaac",1920-1992.,New York|Doubleday|c1990-<c1992 >,0,1950,v.1,"Science fiction, American",Fiction,The complete stories of Asimov,1950,0.9930833626608601,1
pst.000024653916_0,pst.000024653916,42677,sf_loc,"Heinlein, Robert A. (Robert Anson)",1907-1988,"New York|Ballantine Books|1977, c1952.",1952,1952,,Science fiction,NotFiction,The rolling stones,1952,0.891355131215116,1
uc1.32106001693032_2,uc1.32106001693032,96898,sf_loc,,,New York|Simon & Schuster|c1952.,1952,1952,,Science fiction,NotFiction,"The Astounding science fiction anthology, | $c: selected and with an introduction by John W. Campbell, jr.",1952,0.9717806125746652,1
mdp.39015008724802_1,mdp.39015008724802,63233,sf_loc,"Merril, Judith",1923-1997.,New York|Delacorte Press|1967,1967,1967,,Science fiction,Fiction,SF; the best of the best.,1967,0.9568842139867508,1
uc1.b4562654_3,uc1.b4562654,71984,sf_loc,"Healy, Raymond J",,New York|Random house|1946,1946,1946,,Science fiction,NotFiction,"Adventures in time and space, | an anthology of modern science-fiction stories, | $c: edited by Raymond J. Healy and J. Francis McComas.",1946,0.988278631036872,1
mdp.39015030931284_2,mdp.39015030931284,54759,sf_loc|fantasy_oclc,"Derleth, August William",1909-1971.,New York|Pellegrini & Cudahy|1949,1949,1949,,Science fiction,NotFiction,The other side of the moon. | [Stories],1949,0.9988845497779363,1
inu.30000061597831_0,inu.30000061597831,51603,sf_loc,"Bradbury, Ray",1920-,New York|Doubleday|1959.,1959,1959,,"Science fiction, American",Fiction,Twice twenty-two,1959,0.6262126412086648,1
mdp.39015005896660_0,mdp.39015005896660,45823,sf_loc,"Pohl, Frederik",,"Garden City, N.Y.|Doubleday|1960.",1960,1960,,Science fiction,Fiction,Star of stars.,1960,0.9617376905076243,1
osu.32435057544645_0,osu.32435057544645,34060,sf_loc,"Sutton, Jeff",,New York|Ace Books|1958.,1958,1958,,Science fiction,Science fiction|NotFiction,First on the moon,1958,0.9962450425397326,1
