docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
mdp.49015001323824_0,mdp.49015001323824,78325,sf_loc,"Asimov, Isaac",1920-1992.,New York|Doubleday|c1990-<c1992 >,0,1950,v.1,"Science fiction, American",Fiction,The complete stories of Asimov,1950,0.9975441266384608,1
mdp.39015021919876_0,mdp.39015021919876,44443,sf_oclc,"Hartley, L. P. (Leslie Poles)",1895-1972.,London|H. Hamilton|1960,1960,1960,,,NotFiction,Facial justice.,1960,0.5809791680962224,1
osu.32435053307864_1,osu.32435053307864,43776,sf_oclc,"Campbell, John W., (John Wood), Jr",1910-1971.,New York|Ace Books|c1953.,1953,1953,,,Fiction,The black star passes,1953,0.9999956892950177,1
mdp.39015014136595,mdp.39015014136595,52887,sf_oclc,"Pohl, Frederik",,New York [N.Y.|Ballentine Books|c1960.,1960,1960,,,Fiction,Drunkard's walk,1960,0.9813265608356477,1
mdp.39015014165461_2,mdp.39015014165461,96876,sf_loc,,,New York|Crown Pub.|1948.,1948,1948,,"Science fiction, American",Fiction,A treasury of science fiction,1948,0.9985697398449567,1
mdp.39076000903760_0,mdp.39076000903760,53172,sf_loc,,,New York|Doubleday|1965-1976.,1965,1965,v.10,Science fiction|Science Fiction Writers of America,Fiction,Nebula award stories,1965,0.9859271964764923,1
uc1.$b785374_1,uc1.$b785374,37324,sf_oclc,"Joseph, M. K",,London|Gollancz|1967.,1967,1967,,,NotFiction,The hole in the zero:,1967,0.9763002464775374,1
osu.32435053308334,osu.32435053308334,57248,sf_oclc,"Christopher, John",1922-2012.,New York|Avon|c1959.,1959,1959,,,NotFiction,Planet in peril,1959,0.9941796639456322,1
mdp.39015002288721_0,mdp.39015002288721,42026,sf_oclc,"Asimov, Isaac",1920-1992.,"Garden City, N. Y.|Doubleday|1951",1951,1951,,,Fiction,"The stars, like dust.",1951,0.9957893755139334,1
uc1.b3467600_1,uc1.b3467600,32518,sf_oclc,"Tucker, Wilson",1914-2006.,New York|Rinehart|1952,1952,1952,,,NotFiction,The long loud silence.,1952,0.4222807211370805,1
