docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
mdp.39015063542180_0,mdp.39015063542180,48043,sf_oclc,"Collins, Wilkie,",,"Chicago;Donohue, Henneberry & co.;188-?",1880,1888,,,,The legacy of Cain,1888,0.001021435480027124,1
mdp.39015063916798_1,mdp.39015063916798,42576,sf_oclc,"Douglass, Ellsworth.",,London;C. A. Pearson;1899.,1899,1899,,Utopias,,Pharaoh's broker,1899,0.9814912849749349,1
mdp.39015067139173_0,mdp.39015067139173,39157,sf_oclc,"Verne, Jules,",1828-1905.,Philadelphia|J.E. Potter & co.|n.d.,0,1855,,,UnknownGenre,"A winter amid the ice, & other thrilling stories. | $c: By Jules Verne...",1855,0.13179799594348182,1
uiuo.ark+=13960=t85h85b3r_1,uiuo.ark+=13960=t85h85b3r,30055,sf_oclc,"Russell, William Clark,",,"London;S. Low, Marston, Searle, & Rivington;1887.",1887,1887,v.2,,,The frozen pirate,1887,0.8648348590802005,1
mdp.39015019363590_0,mdp.39015019363590,43938,sf_oclc,"Beale, Charles Willing,",1845-1932.,New York|Arno Press|1975.,1975,1899,,,Fiction,The secret of the earth.,1899,0.9936113578604236,1
inu.30000004080028,inu.30000004080028,38108,sf_bailey|sf_oclc,"Wells, H. G. (Herbert George),",1866-1946.,New York|Berkley Pub. Group|1988.,1988,1895,,,NotFiction,The time machine,1895,0.999835694828344,1
mdp.39015028795642_0,mdp.39015028795642,72250,sf_oclc,"Verne, Jules,",1828-1905.,New York|Dover Publications|1960,1960,1877,,,UnknownGenre,Space novels: | To the sun? Off on a comet! | $c: Translated by Edward Roth.,1877,0.9922049970810101,1
mdp.39015019802894,mdp.39015019802894,59051,sf_oclc,"Harben, Will N. (Will Nathaniel),",1858-1919.,Boston|Gregg Press|1975.,1975,1894,,,Fiction|Bibliographies,The land of the changing sun,1894,0.9991705769805872,1
mdp.39015012896208,mdp.39015012896208,54830,sf_oclc,"Wells, H. G. (Herbert George),",1866-1946.,New York|Airmont|c1966.,1966,1896,,,Fiction,The island of Dr. Moreau,1896,0.9992714928621702,1
mdp.39015072611786_1,mdp.39015072611786,35428,sf_bailey|sf_loc|sf_oclc,"(Herbert George), Wells, H. G.",1866-1946.,New York|Harper & Brothers|c1926.,1926,1897,,Science fiction,NotFiction,The war of the worlds,1897,0.9994545791455098,1
nyp.33433074876164_0,nyp.33433074876164,37811,fantasy_oclc|sf_oclc,"Machen, Arthur,",,London;J. Lane;Boston;Roberts bros.;1895.,1895,1895,,,,The three impostors;,1895,0.9887128241017602,1
