docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
uc1.b117774_0,uc1.b117774,34493,fantasy_oclc|sf_oclc,"Verne, Jules,",,"London;S. Low, Marston, Searle & Rivington;1887.",1887,1886,,,,The clipper of the clouds,1886,0.7295075758696595,1
mdp.39015058086136_0,mdp.39015058086136,51430,sf_loc|sf_oclc,"Wells, H. G. (Herbert George),",1866-1946.,New York|Modern Library|2003.,2003,1899,,Fiction|Twenty-first century|Technological innovations|Time travel,Novel|Dystopias|Science fiction,When the sleeper wakes,1899,0.9846972255689627,1
mdp.39015009198949_1,mdp.39015009198949,43559,sf_oclc,"Shiel, M. P. (Matthew Phipps),",1865-1947.,New York|Garland Pub.|1977.,1977,1896,,,Fiction,Shapes in the fire,1896,0.9810384990881017,1
nyp.33433074915343_0,nyp.33433074915343,55805,supernat|fantasy_oclc|sf_oclc,"Morris, William,",,"New York;London;Bombay;Longmans, Green, and Co.;1897.",1897,1897,,,,The water of the Wondrous isles,1897,0.018632606370357945,1
mdp.39015004307362_0,mdp.39015004307362,66204,sf_bailey|sf_oclc,"Verne, Jules,",,"Boston;G. M. Smith & co.;New York;Douglass & Myers; [etc., etc.;1873.",1873,1870,,,,Twenty thousand leagues under the seas;,1870,0.9622441112705261,1
mdp.39015028795642_2,mdp.39015028795642,79568,sf_oclc,"Verne, Jules,",1828-1905.,New York|Dover Publications|1960,1960,1877,,,UnknownGenre,Space novels: | To the sun? Off on a comet! | $c: Translated by Edward Roth.,1877,0.8516641539915271,1
mdp.39015067139173_0,mdp.39015067139173,39157,sf_oclc,"Verne, Jules,",1828-1905.,Philadelphia|J.E. Potter & co.|n.d.,0,1855,,,UnknownGenre,"A winter amid the ice, & other thrilling stories. | $c: By Jules Verne...",1855,0.5568432498568037,1
uc1.$b808833_1,uc1.$b808833,41172,sf_bailey|sf_oclc,"Waterloo, Stanley,",1846-1913.,"New York|Arno Press|1975, [c1897",1975,1897,,Fiction|Prehistoric peoples,Science fiction|Fiction,The story of Ab; | a tale of the time of the cave man.,1897,0.9009401471383512,1
mdp.39015019363590_1,mdp.39015019363590,43311,sf_oclc,"Beale, Charles Willing,",1845-1932.,New York|Arno Press|1975.,1975,1899,,,Fiction,The secret of the earth.,1899,0.9989957879032407,1
mdp.39015046862747_1,mdp.39015046862747,48596,sf_loc|sf_oclc,"Verne, Jules,",,Philadelphia;Lippincott;1899.,1899,1897,,,,An Antarctic mystery,1897,0.9665050932840551,1
uc1.$b372446_0,uc1.$b372446,50169,sf_bailey|sf_oclc,"Jefferies, Richard,",,London;New York;Cassell;1886.,1886,1885,,,,"After London, or, Wild England",1885,0.792078806368782,1
mdp.39015004200997_0,mdp.39015004200997,45855,sf_bailey|sf_oclc,"Shelley, Mary Wollstonecraft,",,"London;G. Routledge & sons, limited;1891.",1891,1817,,,,Frankenstein,1817,0.7363918553645398,1
