docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
mdp.39015004760586_0,mdp.39015004760586,85951,sf_loc,"Wollheim, Donald A",,New York|The Viking press|1945.,1945,1945,,Science fiction,NotFiction,"The portable novels of science,",1945,0.9382075450211625,1
mdp.39015029412296_1,mdp.39015029412296,33721,sf_loc,,,"New York, N.Y.|Berkley|1969.",1969,1969,,"Science fiction, American",UnknownGenre,"The best SF stories from New Worlds,#2.",1969,0.9355371882054183,1
pst.000024653916_0,pst.000024653916,42677,sf_loc,"Heinlein, Robert A. (Robert Anson)",1907-1988,"New York|Ballantine Books|1977, c1952.",1952,1952,,Science fiction,NotFiction,The rolling stones,1952,0.9096860041921081,1
uc1.b3541070_1,uc1.b3541070,111567,sf_loc,"Conklin, Groff",1904-1968.,New York|Crown Publishers|1946,1946,1946,,Science fiction|Short stories,Short stories,"The best of science fiction, | $c: edited with an introduction by Groff Conklin. Preface by John W. Campbell, jr.",1946,0.9076109878269991,1
uc1.b4562654_0,uc1.b4562654,123884,sf_loc,"Healy, Raymond J",,New York|Random house|1946,1946,1946,,Science fiction,NotFiction,"Adventures in time and space, | an anthology of modern science-fiction stories, | $c: edited by Raymond J. Healy and J. Francis McComas.",1946,0.9754789187056713,1
osu.32435053307864_1,osu.32435053307864,43776,sf_oclc,"Campbell, John W., (John Wood), Jr",1910-1971.,New York|Ace Books|c1953.,1953,1953,,,Fiction,The black star passes,1953,0.9982667287973556,1
uc1.$b799823_0,uc1.$b799823,30855,sf_loc,"Hough, Donald",1895-,"New York|Duell, Sloan and Pearce|1946",1946,1946,,"Science fiction, American",Fiction,The camelephamoose | $c: [by] Donald Hough.,1946,0.5886271193810393,1
mdp.39076000903760_0,mdp.39076000903760,53172,sf_loc,,,New York|Doubleday|1965-1976.,1965,1965,v.10,Science fiction|Science Fiction Writers of America,Fiction,Nebula award stories,1965,0.8948194726501275,1
mdp.39015003922005_1,mdp.39015003922005,68524,sf_oclc,"Heinlein, Robert A. (Robert Anson)",1907-1988.,New York|Putnam|1961,1961,1961,,,Fiction,Stranger in a strange land.,1961,0.6524594154653761,1
uc1.b4562654_1,uc1.b4562654,118381,sf_loc,"Healy, Raymond J",,New York|Random house|1946,1946,1946,,Science fiction,NotFiction,"Adventures in time and space, | an anthology of modern science-fiction stories, | $c: edited by Raymond J. Healy and J. Francis McComas.",1946,0.9709878440362413,1
mdp.39015005749158_1,mdp.39015005749158,35866,sf_oclc,"Norton, Andre",,Cleveland|World Pub. Co.|1959,1959,1959,,,Fiction,"Galactic derelict, | $c: by Andre Norton.",1959,0.9802498823471931,1
mdp.39015005896660_0,mdp.39015005896660,45823,sf_loc,"Pohl, Frederik",,"Garden City, N.Y.|Doubleday|1960.",1960,1960,,Science fiction,Fiction,Star of stars.,1960,0.9332068603052974,1
mdp.39015066050850_1,mdp.39015066050850,63474,sf_oclc,"Vonnegut, Kurt",,New York|Scribner|1952.,1952,1952,,,NotFiction,Player piano.,1952,0.6080456992640033,1
mdp.39015003922005_2,mdp.39015003922005,70096,sf_oclc,"Heinlein, Robert A. (Robert Anson)",1907-1988.,New York|Putnam|1961,1961,1961,,,Fiction,Stranger in a strange land.,1961,0.6225482608851116,1
mdp.39015016466511,mdp.39015016466511,55935,sf_loc,"Aldiss, Brian Wilson",1925-,New York|New American Library|c1964.,1964,1964,,Science fiction,NotFiction,The dark light-years,1964,0.9227624068283679,1
mdp.39015029412296_0,mdp.39015029412296,33024,sf_loc,,,"New York, N.Y.|Berkley|1969.",1969,1969,,"Science fiction, American",UnknownGenre,"The best SF stories from New Worlds,#2.",1969,0.8602251525186061,1
mdp.39015003922005_0,mdp.39015003922005,66504,sf_oclc,"Heinlein, Robert A. (Robert Anson)",1907-1988.,New York|Putnam|1961,1961,1961,,,Fiction,Stranger in a strange land.,1961,0.6947860543718788,1
inu.30000029816976_0,inu.30000029816976,69204,sf_loc,"Dick, Philip K",,"New York, N.Y.|Carol Publishing Group|1990-",0,1962,v. 1,"Science fiction, American",Fiction,The collected stories of Philip K. Dick,1962,0.936900377503989,1
pst.000026522340_1,pst.000026522340,44664,sf_oclc,"Van Vogt, A. E. (Alfred Elton)",1912-2000,"New York|Berkley Books|1982, c1948.",1948,1948,,,NotFiction|Science fiction,The players of Null-A,1948,0.9787547329986946,1
uc1.32106001693032_1,uc1.32106001693032,100529,sf_loc,,,New York|Simon & Schuster|c1952.,1952,1952,,Science fiction,NotFiction,"The Astounding science fiction anthology, | $c: selected and with an introduction by John W. Campbell, jr.",1952,0.9457042061376619,1
mdp.39015030945789_0,mdp.39015030945789,33772,sf_loc,"Anderson, Poul",1926-2001.,"New York|Avon Books|1970, c1957|(1st Camelot printing, January 1970)",1957,1957,,Science fiction|Short stories,NotFiction,Earthman's burden,1957,0.9001596355701261,1
mdp.39015029191478_1,mdp.39015029191478,98079,sf_loc,"Silverberg, Robert",,New York|Bantam Books|1992-,0,1957,v.1,"Science fiction, American",Bibliographies|Fiction,The collected stories of Robert Silverberg.,1957,0.9587274450462959,1
inu.30000061597831_1,inu.30000061597831,50770,sf_loc,"Bradbury, Ray",1920-,New York|Doubleday|1959.,1959,1959,,"Science fiction, American",Fiction,Twice twenty-two,1959,0.32328317982247,1
uc1.b2849235_1,uc1.b2849235,47520,sf_loc,"Tenn, William",1920-,"New York|Walker|1969, c1968",1968,1968,,"Science fiction, American",Fiction,Of men and monsters | $c: [by] William Tenn.,1968,0.910093182838849,1
uc1.b2849235_0,uc1.b2849235,45752,sf_loc,"Tenn, William",1920-,"New York|Walker|1969, c1968",1968,1968,,"Science fiction, American",Fiction,Of men and monsters | $c: [by] William Tenn.,1968,0.858351491070155,1
uc1.b3541070_2,uc1.b3541070,106856,sf_loc,"Conklin, Groff",1904-1968.,New York|Crown Publishers|1946,1946,1946,,Science fiction|Short stories,Short stories,"The best of science fiction, | $c: edited with an introduction by Groff Conklin. Preface by John W. Campbell, jr.",1946,0.9545749858807989,1
osu.32435053311874_0,osu.32435053311874,32845,sf_oclc,"Harrison, Harry",1925-,New York|Bantam Books|c1962.,1962,1962,,,Fiction,Planet of the damned,1962,0.9755790621136625,1
uc1.b2838670_0,uc1.b2838670,44541,sf_loc,"Clement, Hal",1922-2003.,"Garden City, N.Y.|Doubleday|1969.",1969,1969,,"Science fiction, American",Fiction,Small changes,1969,0.9950225925601488,1
mdp.39015030718657_2,mdp.39015030718657,50398,sf_loc|fantasy_loc,"Sturgeon, Theodore",,New York|Funk & Wagnalls|1955.,1955,1955,,"Science fiction, American|Fantasy fiction, American",NotFiction,"A way home, stories of science fiction and fantasy | $c: [by] Theodore Sturgeon. Selected and with an introd. by Groff Conklin.",1955,0.9111165175928247,1
mdp.39015005899052,mdp.39015005899052,54307,sf_oclc,"Blish, James",,New York|Bantam Books|1967,1967,1967,,,UnknownGenre,Star trek. | Based on the exciting new NBC-TV series created by Gene Roddenberry.,1967,0.9405516387823574,1
mdp.39015010450529_2,mdp.39015010450529,47704,sf_oclc,"Heinlein, Robert A. (Robert Anson)",1907-1988.,"New York|Putnam ; distributed by Berkley Publishing Corp.|1968, c1966.",1966,1966,,,Fiction,The moon is a harsh mistress,1966,0.8955669469508866,1
mdp.39015008199468_0,mdp.39015008199468,44589,sf_oclc,"Anderson, Poul",1926-2001.,"Garden City, N.Y.|Doubleday|1969.",1969,1969,,,Fiction,Satan's world.,1969,0.9519368891470872,1
uc1.b3467600_0,uc1.b3467600,30993,sf_oclc,"Tucker, Wilson",1914-2006.,New York|Rinehart|1952,1952,1952,,,NotFiction,The long loud silence.,1952,0.6469908515283419,1
uc1.b3545502_1,uc1.b3545502,68465,sf_loc|fantasy_loc,"Merril, Judith",1923-1997.,New York|Random House|1954,1954,1954,,Science fiction|Fantasy fiction,NotFiction,Beyond the barriers of space and time.,1954,0.814434475103732,1
mdp.39076005189357_3,mdp.39076005189357,77414,sf_loc,"Boucher, Anthony",1911-1968.,"Garden City, N.Y.|Doubleday|1959.",1959,1949,,Science fiction,Fiction,A treasury of great science fiction; | $c: edited by Anthony Boucher [pseud.,1949,0.9370678542223747,1
mdp.39015003498436_0,mdp.39015003498436,47814,sf_loc,,,"Garden City, N.Y.|Doubleday|1980.",1980,1965,,"Science fiction, American|Fantasy fiction, American",Fiction,The Magazine of fantasy and science fiction : | a 30-year retrospective,1965,0.7946191809452772,1
mdp.39015016450234_1,mdp.39015016450234,67087,sf_oclc,"Brunner, John",1934-1995.,"New York|Ballantine Books|1965|(1st printing, December, 1965)",1965,1965,,,Fiction,The squares of the city,1965,0.5415415361918922,1
pst.000058048559_1,pst.000058048559,36461,sf_oclc,"Heinlein, Robert A. (Robert Anson)",1907-1988,New York|New American Library|c1949.,1949,1949,,,NotFiction,The day after tomorrow,1949,0.8852576324737307,1
uc1.b3473021_1,uc1.b3473021,47233,sf_loc,"Harrison, Harry",1925-,New York|Putnam|1969,1969,1969,,Science fiction,Fiction,Best SF: 1968. | $c: Edited by Harry Harrison and Brian W. Aldiss.,1969,0.8963063577673098,1
mdp.39015030931284_0,mdp.39015030931284,52696,sf_loc|fantasy_oclc,"Derleth, August William",1909-1971.,New York|Pellegrini & Cudahy|1949,1949,1949,,Science fiction,NotFiction,The other side of the moon. | [Stories],1949,0.8088148064770462,1
pst.000031216067_1,pst.000031216067,46596,sf_loc,"Farmer, Philip Jos̩",,New York|Crown Publishers|c1984.,1984,1958,,"Science fiction, American",NotFiction,"The classic Philip Jos̩ Farmer, 1952-1964",1958,0.6120258223383256,1
mdp.49015001323824_2,mdp.49015001323824,84960,sf_loc,"Asimov, Isaac",1920-1992.,New York|Doubleday|c1990-<c1992 >,0,1950,v.1,"Science fiction, American",Fiction,The complete stories of Asimov,1950,0.9345933575536863,1
uc1.b3347098_2,uc1.b3347098,46903,sf_oclc,"Shafer, Robert Jones",1915-,New York|Putnam|1954,1954,1954,,,NotFiction,The conquered place.,1954,0.507678671486584,1
mdp.39015010450529_1,mdp.39015010450529,49552,sf_oclc,"Heinlein, Robert A. (Robert Anson)",1907-1988.,"New York|Putnam ; distributed by Berkley Publishing Corp.|1968, c1966.",1966,1966,,,Fiction,The moon is a harsh mistress,1966,0.8930540114954789,1
uc1.b3541070_0,uc1.b3541070,110804,sf_loc,"Conklin, Groff",1904-1968.,New York|Crown Publishers|1946,1946,1946,,Science fiction|Short stories,Short stories,"The best of science fiction, | $c: edited with an introduction by Groff Conklin. Preface by John W. Campbell, jr.",1946,0.9642080272013653,1
uc1.$b601378_1,uc1.$b601378,40034,sf_oclc,"Haines, William Wister",1908-1989.,"Boston|Little, Brown and company|1947.",1947,1947,,"Fiction|World War, 1939-1945",Fiction,"Command decision, | $c: by William Wister Haines ...",1947,0.5144923440738705,1
mdp.39015056814455_2,mdp.39015056814455,54572,sf_loc|fantasy_loc,,,"Garden City, N.Y.|Doubleday|c1960.",1960,1955,,Fantasy fiction|Science fiction,Fiction,A decade of Fantasy and science fiction,1955,0.8051823110869356,1
