docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
nyp.33433074878319_0,nyp.33433074878319,62256,fantasy_loc,"Le Queux, William,",,New York;F.A. Stokes.;c1895.,1895,1895,,"Fantasy fiction, English",,Zoraida,1895,0.9615081781889414,1
mdp.39015031602868_1,mdp.39015031602868,53523,fantasy_oclc|sf_oclc,"Verne, Jules,",1828-1905.,"New York|Dodd, Mead|1959].",1959,1864,,,Fiction,A journey to the centre of the earth.,1864,0.9421918904868095,1
uc2.ark+=13960=t9474806n_1,uc2.ark+=13960=t9474806n,30493,fantasy_oclc,"Van der Naillen, A.",,San Francisco;W. Doxey;1896 [c1895,1896,1896,,,,In the sanctuary,1896,0.9915635203977159,1
uiuo.ark+=13960=t5v70457m_0,uiuo.ark+=13960=t5v70457m,28016,fantasy_oclc,"Bronte, Charlotte,",,"London;Smith, Elder & co.;1857.",1857,1857,v. 2,,,The professor,1857,0.3813064789162423,1
uc2.ark+=13960=t17m0k93z_1,uc2.ark+=13960=t17m0k93z,40748,fantasy_oclc,"MacDonald, George,",,Boston;Loring;185-?,1850,1858,,,,Phantastes: A faerie romance for men and women,1858,0.9947310457312436,1
uc1.32106001951109_0,uc1.32106001951109,35369,fantasy_oclc,"Scott, Walter, Sir,",1771-1832.,London|J. Calder|c1977.,1977,1830,,"Fiction|Fantasy fiction, English",Fiction,The supernatural short stories of Sir Walter Scott,1830,0.5893585049847812,1
mdp.39015000638554,mdp.39015000638554,48243,fantasy_loc,"Le Fanu, Joseph Sheridan,",1814-1873.,New York|Garland Pub.|1979.,1978,1880,v.3,"Fantasy fiction, English",Fiction|Bibliographies,The Purcell papers,1880,0.29699611854968194,1
uc2.ark+=13960=t1qf8nf37_0,uc2.ark+=13960=t1qf8nf37,33715,fantasy_loc,,,"London;Swan, Sonnenschein & Co.;1889.",1889,1889,,"Short stories, French;Fantasy fiction",,The dead leman,1889,0.9007210264167739,1
mdp.39015000638729,mdp.39015000638729,48977,fantasy_loc,"Le Fanu, Joseph Sheridan,",1814-1873.,New York|Garland Pub.|1979.,1978,1880,v.1,"Fantasy fiction, English",Fiction|Bibliographies,The Purcell papers,1880,0.6433135254464422,1
uc2.ark+=13960=t1qf8nf37_1,uc2.ark+=13960=t1qf8nf37,33416,fantasy_loc,,,"London;Swan, Sonnenschein & Co.;1889.",1889,1889,,"Short stories, French;Fantasy fiction",,The dead leman,1889,0.6451219983040509,1
mdp.39015059791767_0,mdp.39015059791767,66409,fantasy_oclc,"Haggard, H. Rider",,"Leipzig;London;Heinemann and Balestier, limited;1891.",1891,1890,,,,Eric Brighteyes,1890,0.8439314318554922,1
coo.31924075476956,coo.31924075476956,45629,fantasy_oclc,"Peacock, Thomas Love,",1785-1866.,Felinfach|Llanerch Publishers|1992.,1992,1822,,,Fiction,Maid Marian,1822,0.3996852303732013,1
nyp.33433074876164_1,nyp.33433074876164,42439,fantasy_oclc|sf_oclc,"Machen, Arthur,",,London;J. Lane;Boston;Roberts bros.;1895.,1895,1895,,,,The three impostors;,1895,0.9783115328434786,1
nnc1.cu58361391,nnc1.cu58361391,56376,fantasy_loc,"Thurber, Alwyn M.",,Chicago;F. M. Harley Publishing Co.;c1895,1895,1895,,Fantasy fiction,,The hidden faith,1895,0.6291661595599646,1
nyp.33433074935127_0,nyp.33433074935127,33452,fantasy_loc,"Capes, Bernard Edward Joseph,",,New York;Doubleday & McClure;1899.,1899,1899,,"Fantasy fiction, English",,At a winter's fire,1899,0.9812833804976323,1
uc2.ark+=13960=t2j67fg4m_0,uc2.ark+=13960=t2j67fg4m,41031,fantasy_oclc,"Griffith, George Chetwynd.",,London;F. V. White;1897.,1897,1897,,,,The romance of Golden Star,1897,0.954525915531602,1
njp.32101013998032_1,njp.32101013998032,57735,fantasy_oclc,"Ritchie, Anne Thackeray,",,New York;Harper;1875.,1875,1875,,,,"Bluebeard's keys, and other stories",1875,0.35225496979498483,1
mdp.39015063759651_0,mdp.39015063759651,56944,fantasy_oclc,"Morris, William,",,London;Reeves and Turner;1889.,1889,1889,,,,A tale of the house of the Wolfings and all the kindreds of the mark,1889,0.9654070456719058,1
uc1.32106007308551_0,uc1.32106007308551,45358,fantasy_loc,"Oliphant, (Margaret), Mrs.",1828-1897.,Edinburgh|Scottish Academic|1985.,1985,1898,,"Fantasy fiction, English",Fiction,Selected short stories of the supernatural,1898,0.640368739269012,1
uc1.b117774_1,uc1.b117774,42952,fantasy_oclc|sf_oclc,"Verne, Jules,",,"London;S. Low, Marston, Searle & Rivington;1887.",1887,1886,,,,The clipper of the clouds,1886,0.8100496899290771,1
uc2.ark+=13960=t88g8gj85,uc2.ark+=13960=t88g8gj85,22669,fantasy_oclc,"Lang, Andrew,",,"Bristol;J. W. Arrowsmith;London;Simpkin, Marshall & Co.;1889.",1889,1889,,,,Prince Prigio,1889,0.6017161372223438,1
